,Book Id,Category
1048,18774964,Loss (Psychology)
1049,18774964,Love
1050,18774964,Neighborhoods
1051,18774964,Neighbors
1052,18774964,New York Times Bestseller
1053,18774964,Novel
1054,18774964,Older Men
1055,18774964,Parasuicide
1056,18774964,Pensionärer
1057,18774964,Retirees
1058,18774964,Romaner
1059,18774964,Single Men
1060,18774964,Självmordsförsök
1061,18774964,Suicidal Behavior
1062,18774964,Svensk Skönlitteratur
1063,18774964,Svensk Skönlitteratur: Romaner Och Noveller
1064,18774964,Translation
1065,18774964,Vecinos
1066,18774964,Viudos
1067,18774964,Vänskap
1068,18774964,Widowers
1069,36642458,Action & Adventure
1070,36642458,Air Pilots
1071,36642458,American Literature
1072,36642458,Children'S Fiction
1073,36642458,Dystopian
1074,36642458,Extraterrestrial Beings
1075,36642458,Fiction
1076,36642458,General
1077,36642458,New York Times Bestseller
1078,36642458,Science Fiction
1079,36642458,Series:Skyward
1080,36642458,Survival
1081,36642458,Survival Stories
1082,36642458,War
1083,36642458,Young Adult Fiction
1084,18952341,Action & Adventure
1085,18952341,Brigands And Robbers
1086,18952341,Epic
1087,18952341,Fantasy
1088,18952341,Fiction
1089,18952341,Fiction / Action & Adventure
1090,18952341,Fiction / Fantasy / Epic
1091,18952341,Fiction / Fantasy / General
1092,18952341,Friendship
1093,18952341,General
1094,18952341,Imaginary Places
1095,18952341,Justice
1096,18952341,Magic
1097,18952341,Male Friendship
1098,18952341,Rebellion
1099,18952341,Revolutions
1100,12505,Aristocracy (Social Class)
1101,12505,Atonement
1102,12505,Brothers
1103,12505,Chr 2004
1104,12505,Classic Literature
1105,12505,Conditions Sociales
1106,12505,Continental European Fiction (Fictional Works By One Author)
1107,12505,Dictionaries
1108,12505,English Fiction
1109,12505,English Language
1110,12505,English Literature
1111,12505,Epileptics
1112,12505,Fathers And Daughters
1113,12505,Fiction
1114,12505,Fiction In English
1115,12505,Frères
1116,12505,German
1117,12505,Good And Evil
1118,12505,Histoire
1119,12505,Historical Fiction
1120,12505,History
1121,12505,Idiot (Television Program)
1122,12505,Long Now Manual For Civilization
1123,12505,Nouvelles
1124,12505,Princes
1125,12505,Pro Gotham Book Mart (Former Owner) (Gotham Book Mart Collection Copy)
1126,12505,Pères Et Filles
1127,12505,Romans
1128,12505,Russia
1129,12505,Russia In Fiction
1130,12505,Russian Fiction
1131,12505,Russian Literature
1132,12505,Sanatoriums
1133,12505,Social Conditions
1134,12505,Social Life And Customs
1135,12505,Television Adaptations
1136,12505,Translations
1137,12505,Translations From Russian
1138,12505,Translations Into English
1139,12505,Triangle (Relations Humaines)
1140,12505,Triangles (Interpersonal Relations)
1141,12505,Épileptiques
1142,12505,Художественная Литература -- Российская Федерация -- Русская Литература -- 2-Ая Пол. 19 В. -- Романы
1143,50898126,American Literature
1144,50898126,American Poetry
1145,17563539,Language Arts & Disciplines
1146,687278,Body
1147,687278,Buddhism
1148,687278,Mind & Spirit
1149,687278,Peace Of Mind
1150,687278,Religious Aspects
1151,687278,Religious Life
1152,687278,Spiritual Life
1153,687278,Suffering
1154,49552,Language Arts & Disciplines
1155,22294935,Language Arts & Disciplines
1156,22299763,Language Arts & Disciplines
1157,30753841,Cooking
1158,30753841,Cooking Methods
1159,30753841,New York Times Bestseller
1160,30753841,Reference
1161,30753841,Regional & Ethnic Cooking
1162,65213543,Fiction
1163,65213543,New York Times Bestseller
1164,180357146,Drowning
1165,180357146,Families
1166,180357146,Fiction
1167,180357146,Historical Fiction
1168,180357146,New York Times Bestseller
1169,61771675,Language Arts & Disciplines
1170,33574273,& Magic
1171,33574273,A Wrinkle In Time
1172,33574273,Adventure And Adventurers
1173,33574273,Age:Max:14
1174,33574273,Age:Min:10
1175,33574273,American Fiction
1176,33574273,Award:Newbery Award
1177,33574273,Brothers And Sisters
1178,33574273,Children'S Fiction
1179,33574273,Classics
1180,33574273,Decision Making
1181,33574273,Espacio Y Tiempo
1182,33574273,Extraterrestrial Beings
1183,33574273,Families
1184,33574273,Family Life
1185,33574273,Fantasy
1186,33574273,Fantasy Fiction
1187,33574273,Fathers And Daughters
1188,33574273,Fiction
1189,33574273,Friendship
1190,33574273,Friendship In Adolesce
1191,33574273,Gifted Children
1192,33574273,Good And Evil
1193,33574273,Grade:Max:Undefined
1194,33574273,Grade:Min:Kindergarten And Up
1195,33574273,Juvenile Fiction
1196,33574273,Juvenile Fiction - Classics
1197,33574273,Lexile Range:701-800
1198,33574273,Lexile:740
1199,33574273,Love
1200,33574273,Missing Persons
1201,33574273,Moral And Ethical Aspects
1202,33574273,Murry Family (Fictitious Character)
1203,33574273,Murry Family (Fictitious Characters)
1204,33574273,Newbery Medal
1205,33574273,Newbery Medal Books
1206,33574273,Novela
1207,33574273,Open Library Staff Picks
1208,33574273,Picture Books
1209,33574273,Poopnce
1210,33574273,Reading Level-Grade 10
1211,33574273,Reading Level-Grade 11
1212,33574273,Reading Level-Grade 12
1213,33574273,Reading Level-Grade 7
1214,33574273,Reading Level-Grade 8
1215,33574273,Reading Level-Grade 9
1216,33574273,Responsibility
1217,33574273,Sci-Fi
1218,33574273,Science Fiction
1219,33574273,Space And Time
1220,33574273,Spanish: Young Adult (Gr. 10-12)
1221,33574273,Time Travel
1222,33574273,Tiểu Thuyết
1223,33574273,Viaje En El Tiempo
1224,33574273,Văn Học Mĩ
1225,60194162,Language Arts & Disciplines
1226,54814676,Acculturation
1227,54814676,Américains D'Origine Asiatique
1228,54814676,Américains D'Origine Coréenne
1229,54814676,Asian & Asian American
1230,54814676,Asian Americans
1231,54814676,Autobiographies
1232,54814676,Bereavement
1233,54814676,Biographies
1234,54814676,Biography
1235,54814676,Biography & Autobiography
1236,54814676,Biography & Memoir
1237,54814676,Chagrin
1238,54814676,Chanteurs
1239,54814676,Cooking
1240,54814676,Cultural
1241,54814676,Death
1242,54814676,Essays & Narratives
1243,54814676,Ethnic & Regional
1244,54814676,Family & Relationships
1245,54814676,Food Memoir & Travel
1246,54814676,Grief
1247,54814676,Group Identity
1248,54814676,Humans
1249,54814676,Identité Collective
1250,54814676,Japanese Breakfast (Musical Group)
1251,54814676,Korean
1252,54814676,Korean Americans
1253,54814676,Koreans
1254,54814676,Mother And Child
1255,54814676,Mother-Child Relations
1256,54814676,Mothers And Daughters
1257,54814676,Musiciens Rock
1258,54814676,Mère Et Enfant
1259,54814676,Mères Et Filles
1260,54814676,New York Times Bestseller
1261,54814676,Republic Of Korea
1262,54814676,Rock Musicians
1263,54814676,Singers
1264,54814676,Social Identification
1265,54814676,United States
1266,30165203,Language Arts & Disciplines
1267,41804,American
1268,41804,American Literature
1269,41804,American Science Fiction
1270,41804,American Short Stories
1271,41804,Artificial Intelligence
1272,41804,Asteroids
1273,41804,Children'S Fiction
1274,41804,Cognitive Dissonance
1275,41804,Collections & Anthologies
1276,41804,Computers
1277,41804,Fiction
1278,41804,Frankenstein Complex
1279,41804,Heisenbugs
1280,41804,High Tech And Hard Science Fiction
1281,41804,Human-Robot Relations
1282,41804,Hyperspace
1283,41804,Long Now Manual For Civilization
1284,41804,Morality
1285,41804,Positronic Brains
1286,41804,Readers
1287,41804,Readers (Secondary)
1288,41804,Reading Level-Grade 10
1289,41804,Reading Level-Grade 11
1290,41804,Reading Level-Grade 12
1291,41804,Robopsychology
1292,41804,Robotics
1293,41804,Robots
1294,41804,Robots In Fiction
1295,41804,Roman
1296,41804,Science Fiction
1297,41804,Selenium
1298,41804,Shahada
1299,41804,Short Stories
1300,41804,Smear Campaigns
1301,41804,Space Stations
1302,41804,Space-Based Solar Power
1303,41804,Supercomputers
1304,41804,Three Laws Of Robotics
1305,41804,Thriller
1306,29579,American Fantasy Fiction
1307,29579,American Literature
1308,29579,American Science Fiction
1309,29579,Fiction
1310,29579,General
1311,29579,Hari Seldon (Fictitious Character)
1312,29579,Historians
1313,29579,Life On Other Planets
1314,29579,Long Now Manual For Civilization
1315,29579,Nouvelles
1316,29579,Open Library Staff Picks
1317,29579,Prophecy
1318,29579,Psychohistoire
1319,29579,Psychohistory
1320,29579,Psychological Fiction
1321,29579,Robots
1322,29579,Romans
1323,29579,Science Fiction
1324,29579,Vie Extraterrestre
1325,39943621,Dragons
1326,39943621,Epic
1327,39943621,Epic Fiction
1328,39943621,Fantasy
1329,39943621,Fiction
1330,39943621,Fiction / Action & Adventure
1331,39943621,Fiction / Fantasy / Dragons & Mythical Creatures
1332,39943621,Fiction / Fantasy / Epic
1333,39943621,Good And Evil
1334,39943621,Imaginary Places
1335,39943621,Imaginary Wars And Battles
1336,39943621,Kings And Rulers
1337,39943621,Knights And Knighthood
1338,39943621,Magic
1339,39943621,Medieval Kings And Rulers
1340,39943621,Monarchy
1341,39943621,New York Times Bestseller
1342,39943621,Royal Houses
1343,39943621,Seven Kingdoms (Imaginary Place)
1344,39943621,Succession
1345,39943621,Westeros (Imaginary Place)
1346,3836,Language Arts & Disciplines
1347,228665,2001-02
1348,228665,Al'Thor Rand (Fictitious Character)
1349,228665,American Fantasy
1350,228665,American Literature
1351,228665,Children'S Fiction
1352,228665,Children'S Stories
1353,228665,Comic Books
1354,228665,Comics & Graphic Novels
1355,228665,Epic
1356,228665,Fantasy
1357,228665,Fantasy .
1358,228665,Fantasy Fiction
1359,228665,Fiction
1360,228665,General
1361,228665,Good And Evil
1362,228665,Monsters
1363,228665,New York Times Bestseller
1364,228665,Rand Al'Thor (Fictitious Character)
1365,228665,Reader Recommended
1366,228665,Science Fiction
1367,228665,Series:The Wheel Of Time
1368,228665,Strips
1369,14817,American Science Fiction
1370,14817,California
1371,14817,Comics & Graphic Novels
1372,14817,Detective And Mystery Stories
1373,14817,Drug Abuse
1374,14817,Fiction
1375,14817,Fiction In English
1376,14817,General
1377,14817,Impostors And Imposture
1378,14817,Multiple Personality
1379,14817,Narcotic Habit
1380,14817,Pasadena (Calif.)
1381,14817,Police
1382,14817,Science Fiction
1383,14817,Stories Without Words
1384,49189494,American Literature
1385,49189494,Fiction
1386,32186143,Language Arts & Disciplines
1387,20170404,Action & Adventure
1388,20170404,Actors
1389,20170404,Adventure
1390,20170404,Amerikanisches Englisch
1391,20170404,Canadian Fiction
1392,20170404,Collection:Canada Reads
1393,20170404,Collection:Canada Reads 2023
1394,20170404,Dystopian
1395,20170404,Epidemics
1396,20170404,Fiction
1397,20170404,Fiction / Literary
1398,20170404,Fiction / Science Fiction / Adventure
1399,20170404,Large Type Books
1400,20170404,Literary
1401,20170404,New York Times Bestseller
1402,20170404,New York Times Reviewed
1403,20170404,Science Fiction
1404,20170404,Shakespearean Actors And Actresses
1405,20170404,Symphonies
1406,20170404,Time Travel
1407,20170404,Traveling Theater
1408,45754981,Brothers And Sisters
1409,45754981,Cruise Ships
1410,45754981,English Literature
1411,45754981,Fiction
1412,45754981,Fiction / Literary
1413,45754981,Fiction / Mystery & Detective / Traditional
1414,45754981,Fiction / Psychological
1415,45754981,Fraud
1416,45754981,General
1417,45754981,Missing Persons
1418,45754981,Mystery & Detective
1419,45754981,Mystery Fiction
1420,45754981,New York Times Bestseller
1421,45754981,New York Times Reviewed
1422,45754981,Ponzi Schemes
1423,45754981,Psychological
1424,45754981,Siblings
1425,66797,Language Arts & Disciplines
1426,24400501,Fantasy
1427,24400501,Fiction
1428,24400501,Fiction / Fantasy / General
1429,24400501,Finnish Epic Poetry
1430,24400501,General
1431,24400501,History And Criticism
1432,24400501,Kalevala
1433,24400501,Magicians
1434,24400501,Revenge
1435,24400501,Slavery
1436,24400501,Young Men
1437,18247597,Fantasy
1438,18247597,Fantasy Fiction
1439,18247597,Fiction
1440,18247597,General
1441,32620332,Authorship
1442,32620332,Biographers
1443,32620332,Biography
1444,32620332,Calif.)
1445,32620332,Contemporary
1446,32620332,Fiction
1447,32620332,General
1448,32620332,Hollywood (Los Angeles
1449,32620332,Lgbtq Novels
1450,32620332,Man-Woman Relationships
1451,32620332,Motion Picture Actors And Actresses
1452,32620332,Motion Picture Industry
1453,32620332,New York Times Bestseller
1454,32620332,Romance
1455,32620332,Women Journalists
1456,52845775,American Poets
1457,52845775,Américaines D'Origine Asiatique
1458,52845775,Américains D'Origine Asiatique
1459,52845775,Asian & Asian American
1460,52845775,Asian American Women
1461,52845775,Asian Americans
1462,52845775,Biographies
1463,52845775,Biography
1464,52845775,Biography & Autobiography
1465,52845775,Biography & Autobiography / Cultural
1466,52845775,Cultural
1467,52845775,Ethnic & Regional
1468,52845775,Ethnic & Regional / Asian & Asian American
1469,52845775,Ethnic Relations
1470,52845775,History
1471,52845775,Literary Criticism / American
1472,52845775,New York Times Bestseller
1473,52845775,New York Times Reviewed
1474,52845775,Poets
1475,52845775,Poètes Américains
1476,52845775,Social Science / Ethnic Studies / American / Asian American Studies
1477,52845775,United States
1478,52845775,Women
1479,52845775,Women Poets
1480,8694,Anachronism
1481,8694,Arthur (Fictitious Character)
1482,8694,Arthur (Fictitious Character) Fiction
1483,8694,Arthur Dent (Fictitious Character)
1484,8694,Bird Language
1485,8694,Dent
1486,8694,English Literature
1487,8694,Fantasy
1488,8694,Fiction
1489,8694,Ford (Fictitious Character)
1490,8694,Ford (Fictitious Character) Fiction
1491,8694,Ford Prefect (Fictitious Character)
1492,8694,General
1493,8694,Heart Of Gold
1494,8694,Humorous
1495,8694,Infinite Improbability Drive
1496,8694,Interplanetary Voyages
1497,8694,Interstellar Travel
1498,8694,Paradoxes
1499,8694,Prefect
1500,8694,Reverse Engineering
1501,8694,Science Fiction
1502,8694,Sofas
1503,8694,Space-Time Eddy
1504,8694,The Ashes
1505,8694,Trilogy Of Five
1506,8694,Wikkit Gate
1507,8694,Xenophobia
1508,338691,Armand (Fictitious Character)
1509,338691,Armand (Fictitious Character) -- Fiction
1510,338691,Armand (Personnage Fictif) -- Romans
1511,338691,Armand Gamache (Fictitious Character)
1512,338691,Detective And Mystery Stories
1513,338691,Etc
1514,338691,Fiction
1515,338691,Gamache
1516,338691,Large Print Books
1517,338691,Large Type Books
1518,338691,Livres En Gros CaractèRes
1519,338691,Mystery & Detective
1520,338691,New York Times Bestseller
1521,338691,Nouvelles
1522,338691,Police
1523,338691,Police -- Queì¹Bec (Province) -- Fiction
1524,338691,Police Procedural
1525,338691,Quebec (Province)
1526,338691,Suspense
1527,338691,Victimes De Violence -- Romans
1528,338691,Victims Of Violent Crimes
1529,338691,Victims Of Violent Crimes -- Fiction
1530,8695,Language Arts & Disciplines
1531,11,Language Arts & Disciplines
1532,33385229,Adventure And Adventurers
1533,33385229,Children'S Fiction
1534,33385229,Death
1535,33385229,Fiction
1536,33385229,Friendship
1537,33385229,Gay Men
1538,33385229,Gays
1539,33385229,Hispanic Americans
1540,33385229,Homosexuality
1541,33385229,Juvenile Fiction
1542,33385229,Lgbtq Young Adult
1543,33385229,Love
1544,33385229,New York (N.Y.)
1545,33385229,New York Times Bestseller
1546,33385229,Romance Fiction
1547,33385229,Young Adult Fiction
1548,33917107,20Th Century
1549,33917107,Civics & Citizenship
1550,33917107,Democracy
1551,33917107,Despotism
1552,33917107,Essays
1553,33917107,Europe
1554,33917107,History
1555,33917107,Modern
1556,33917107,Modern History
1557,33917107,New York Times Bestseller
1558,33917107,Political Culture
1559,33917107,Political Ethics
1560,33917107,Political Science
1561,33917107,Politics And Government
1562,33917107,Social Science
1563,33917107,Totalitarianism
1564,33917107,Twentieth Century
1565,33917107,Tyranny
1566,100915,Language Arts & Disciplines
1567,10534,Language Arts & Disciplines
1568,1371,883.01
1569,1371,883/.001
1570,1371,883/.01
1571,1371,Achille (Mythologie Grecque)
1572,1371,Achilles
1573,1371,Achilles (Greek Mythology)
1574,1371,Achilles (Greek Mythology) In Literature
1575,1371,Achilles (Greek Mythology)--Fiction
1576,1371,Achilles (Greek Mythology)--Poetry
1577,1371,Achilles--Poetry
1578,1371,Adventure
1579,1371,Ancient Greek Poetry
1580,1371,Aquiles (Mitología Griega)
1581,1371,Children'S Fiction
1582,1371,Church History
1583,1371,Classical & Medieval
1584,1371,Classical Literature
1585,1371,Classical Philology
1586,1371,Collections
1587,1371,Comics & Graphic Novels
1588,1371,Continental European Fiction (Fictional Works By One Author)
1589,1371,Criticism And Interpretation
1590,1371,Dactylic Hexameter
1591,1371,Dictionaries
1592,1371,Early Works To 1800
1593,1371,English Language
1594,1371,English Literature
1595,1371,English Translations
1596,1371,Epic Poem
1597,1371,Epic Poetry
1598,1371,Etc. Pour La Jeunesse
1599,1371,Examinations
1600,1371,Fiction
1601,1371,Fiction (Fictional Works By One Author)
1602,1371,Fiction / Classics
1603,1371,General
1604,1371,German Poetry
1605,1371,Grammar
1606,1371,Great Books Of The Western World
1607,1371,Greco-Roman Folklore & Mythology
1608,1371,Gree Epic Poetry
1609,1371,Greek
1610,1371,Greek (Classical)
1611,1371,Greek Epic Poetry
1612,1371,Greek Gods
1613,1371,Greek Language
1614,1371,Greek Language Materials
1615,1371,Greek Literature
1616,1371,Greek Mythology
1617,1371,Greek Poetry
1618,1371,Greek--Fiction
1619,1371,Greek--Translations Into English
1620,1371,Greeks
1621,1371,Greeks--Turkey--Fiction
1622,1371,Grekisk Hjältediktning
1623,1371,Guerra De Troya
1624,1371,Guerre De Troie
1625,1371,Hector (Legendary Character)
1626,1371,Helen Of Troy (Greek Mythology)
1627,1371,Hexameter
1628,1371,Historical
1629,1371,History And Criticism
1630,1371,Homer
1631,1371,Homer.
1632,1371,Homer. 4
1633,1371,Hymns
1634,1371,Iliad (Homer)
1635,1371,Ilias (Homerus)
1636,1371,In Literature
1637,1371,Juvenile Literature
1638,1371,Juvenile Poetry
1639,1371,Kommentar
1640,1371,Korean
1641,1371,Latin American Literature
1642,1371,Latin Literature
1643,1371,Literary Collections / Ancient
1644,1371,Literatura Grega Clássica
1645,1371,Literature
1646,1371,Literature And The War
1647,1371,Literature In Spanish
1648,1371,Long Now Manual For Civilization
1649,1371,Medieval And Modern Latin Literature
1650,1371,Miami University (Oxford
1651,1371,Mythologie Grecque
1652,1371,Mythology
1653,1371,Notre-Dame De Reims (Cathedral)
1654,1371,Nouvelles
1655,1371,Odysseus (Greek Mythology)
1656,1371,Ohio)
1657,1371,Ohio). Erodelphian Society
1658,1371,Open Library Staff Picks
1659,1371,Pa4020 .A1 1978
1660,1371,Pa4020 .P9 1995
1661,1371,Pa4025.A2 J67 2008
1662,1371,Pa4025.A2 L38 2011
1663,1371,Pa4025.A2 R53 2003
1664,1371,Pa4025.A2 V47 2011
1665,1371,Papyrus Bodmer
1666,1371,Patroclus (Greek Mythology)
1667,1371,Poesi
1668,1371,Poesia Épica
1669,1371,Poesias Epicas Griegas
1670,1371,Poesía
1671,1371,Poesía Épica Griega
1672,1371,Poetry
1673,1371,Poetry (Poetic Works By One Author)
1674,1371,Poetry / Ancient & Classical
1675,1371,Poésie
1676,1371,Poésie Épique Grecque
1677,1371,Readers
1678,1371,Romans
1679,1371,Study Guides
1680,1371,Textual Criticism
1681,1371,Title
1682,1371,Traducciones Al Español
1683,1371,Traductions Anglaises
1684,1371,Translations
1685,1371,Translations Into Arabic
1686,1371,Translations Into Armenian
1687,1371,Translations Into Chinese
1688,1371,Translations Into Croatian
1689,1371,Translations Into Dutch
1690,1371,Translations Into English
1691,1371,Translations Into French
1692,1371,Translations Into German
1693,1371,Translations Into Greek (Modern)
1694,1371,Translations Into Icelandic
1695,1371,Translations Into Irish
1696,1371,Translations Into Italian
1697,1371,Translations Into Latin
1698,1371,Translations Into Spanish
1699,1371,Translations Into Turkish
1700,1371,Translations Into Ukrainian
1701,1371,Trojan War
1702,1371,Trojan War Fast (Ocolc)Fst01157294 (Uri) Http://Id.Worldcat.Org/Fast/Fst01157294
1703,1371,Trojan War In Literature
1704,1371,Trojan War--Fiction
1705,1371,Trojan War--Poetry
1706,1371,Trojan War. Cct
1707,1371,Trojan War. Fast (Ocolc)Fst01157294
1708,1371,Trojanska Kriget
1709,1371,Versification
1710,1371,War
1711,1371,War & Military
1712,1371,War Poetry
1713,1371,Översättning Till Engelska
1714,18656031,Fantasy
1715,18656031,Fiction
1716,18656031,General
1717,18656031,Powieść Fantastyczna Polska
1718,14781491,Action & Adventure
1719,14781491,Assasins
1720,14781491,Assassins
1721,14781491,Criminals
1722,14781491,Epic
1723,14781491,Fantasy
1724,14781491,Fiction
1725,14781491,General
1726,14781491,Magic
1727,14781491,Monsters
1728,14781491,Murder
1729,14781491,Polish Fantasy Fiction
1730,14781491,Powieść Fantastyczna Polska
1731,14781491,Prophecy
1732,14781491,Suffering
1733,14781491,Wizards
1734,6043781,Language Arts & Disciplines
1735,40603587,Language Arts & Disciplines
1736,14061957,Language Arts & Disciplines
1737,14061955,Language Arts & Disciplines
1738,4865,Language Arts & Disciplines
1739,6900,Language Arts & Disciplines
1740,37781,Language Arts & Disciplines
1741,19351,Assyro-Babylonian
1742,19351,Epic Poetry
1743,19351,Poetry
1744,19351,Poetry (Poetic Works By One Author)
1745,19351,Poetry / Ancient & Classical
1746,19351,Poetry / Epic
1747,19351,Translations Into English
1748,35959740,813/.6
1749,35959740,Ancient
1750,35959740,Animals
1751,35959740,Circe
1752,35959740,Circe (Greek Mythology)
1753,35959740,Circe (Greek Mythology)--Fiction
1754,35959740,Fantasy
1755,35959740,Fiction
1756,35959740,Fiction / Historical / Ancient
1757,35959740,Fiction / Historical / General
1758,35959740,Fiction / Literary
1759,35959740,General
1760,35959740,Gods
1761,35959740,Gods--Fiction
1762,35959740,Greek
1763,35959740,Greek Mythology
1764,35959740,Greek--Fiction
1765,35959740,Historical
1766,35959740,Historical Fiction
1767,35959740,Literary
1768,35959740,Magic
1769,35959740,Magic--Fiction
1770,35959740,Mythical
1771,35959740,Mythical Animals
1772,35959740,Mythical--Fiction
1773,35959740,Mythology
1774,35959740,New York Times Bestseller
1775,35959740,New York Times Reviewed
1776,35959740,Paranormal Fiction
1777,35959740,Ps3613.I5445 C57 2018B
1778,35959740,Retellings
1779,35959740,Witchcraft
1780,35959740,Witchcraft--Fiction
1781,35959740,Witches
1782,35959740,Witches--Fiction
1783,10194157,Ability
1784,13623848,Language Arts & Disciplines
1785,597790,British And Irish Fiction (Fictional Works By One Author)
1786,597790,Curses
1787,597790,English Fiction
1788,597790,Epic
1789,597790,Fantastique
1790,597790,Fantasy
1791,597790,Fantasy Fiction
1792,597790,Ficción
1793,597790,Fiction
1794,597790,Incest
1795,597790,Middle Earth (Imaginary Place)
1796,597790,New York Times Bestseller
1797,597790,Novela Fantástica
1798,597790,Open Library Staff Picks
1799,597790,Roman
1800,597790,Tierra Media (Lugar Imaginario)
1801,597790,Tragedy
1802,597790,Vengeance
1803,7332,Action & Adventure
1804,7332,Bilbo Baggins (Fictitious Character)
1805,7332,British And Irish Fiction (Fictional Works By One Author)
1806,7332,Dragons & Mythical Creatures
1807,7332,Elves
1808,7332,Engelse Fiksie
1809,7332,English Fantasy Fiction
1810,7332,English Fiction
1811,7332,English Literature
1812,7332,Epic
1813,7332,Fairy Tales
1814,7332,Fantasy
1815,7332,Fantasy Fiction
1816,7332,Fiction
1817,7332,Folk Tales
1818,7332,Legends & Mythology
1819,7332,Middle Earth (Imaginary Place)
1820,7332,Short Stories
1821,7332,Silmaril
1822,17184,1866-1946
1823,17184,20Th Century
1824,17184,Adaptations
1825,17184,Animal Experimentation
1826,17184,British And Irish Fiction (Fictional Works By One Author)
1827,17184,Cartoons And Comics
1828,17184,Children'S Fiction
1829,17184,Ciencia-Ficción
1830,17184,Classic Literature
1831,17184,Comic And Graphic Books
1832,17184,Comic Books
1833,17184,Elementary Education Of Adults
1834,17184,England
1835,17184,English Fiction
1836,17184,English Language
1837,17184,English Literature
1838,17184,English Science Fiction
1839,17184,Experiments
1840,17184,Fiction
1841,17184,Fiction / Classics
1842,17184,Fiction / Horror
1843,17184,Fiction / Science Fiction / General
1844,17184,French
1845,17184,General
1846,17184,German
1847,17184,H. G. (Herbert George)
1848,17184,Historical
1849,17184,History And Criticism
1850,17184,Horror Tales
1851,17184,Juvenile Fiction
1852,17184,Korean
1853,17184,Literature And Fiction
1854,17184,Long Now Manual For Civilization
1855,17184,Mentally Ill
1856,17184,Mentally Ill -- Fiction
1857,17184,Mystery And Detective Stories
1858,17184,Psychological Fiction
1859,17184,Readers
1860,17184,Reading
1861,17184,Remedial Teaching
1862,17184,Roman Pour La Jeunesse
1863,17184,Science
1864,17184,Science -- Experiments
1865,17184,Science -- Experiments -- Fiction
1866,17184,Science Fiction
1867,17184,Science Fiction & Fantasy
1868,17184,Scientists
1869,17184,Scientists -- Fiction
1870,17184,Spanish Language
1871,17184,Strips
1872,17184,Time Travel
1873,17184,Wells
1874,5129,American Fiction (Fictional Works By One Author)
1875,5129,Angleška Književnost
1876,5129,Aspectos Morales Y Éticos
1877,5129,Atomic Bomb
1878,5129,Audiobooks
1879,5129,Brainwashing
1880,5129,British And Irish Fiction (Fictional Works By One Author)
1881,5129,Capitalism
1882,5129,Capitalist Civilization
1883,5129,Ciencia
1884,5129,Ciencia Y Estado
1885,5129,Ciencia-Ficción
1886,5129,Class Systems
1887,5129,Classics
1888,5129,Collectivism
1889,5129,Collectivisme
1890,5129,Control (Psicología)
1891,5129,Control (Psychology)
1892,5129,Culture
1893,5129,Desertification
1894,5129,Dystopia
1895,5129,Dystopian
1896,5129,Dystopias
1897,5129,Effect Of Human Beings On
1898,5129,English Fiction
1899,5129,English Literature
1900,5129,English Science Fiction
1901,5129,Environmental Aspects
1902,5129,Ethics
1903,5129,Ficción
1904,5129,Fiction
1905,5129,Fiction In English
1906,5129,Forecasting
1907,5129,Future
1908,5129,General
1909,5129,Genetic Engineering
1910,5129,Gesellschaft
1911,5129,History And Criticism
1912,5129,Human Behavior
1913,5129,Large Type Books
1914,5129,Lavado De Cerebro
1915,5129,Literature
1916,5129,London
1917,5129,Long Now Manual For Civilization
1918,5129,Moral And Ethical Aspects
1919,5129,Moral And Ethical Aspects Of Science
1920,5129,Nature
1921,5129,New York Times Reviewed
1922,5129,Nouvelles
1923,5129,Passivity (Psychology)
1924,5129,Passivité (Psychologie)
1925,5129,Political
1926,5129,Political Fiction
1927,5129,Propaganda
1928,5129,Psychological
1929,5129,Psychological Fiction
1930,5129,Radioactive Pollution
1931,5129,Reading Level-Grade 10
1932,5129,Reading Level-Grade 11
1933,5129,Reading Level-Grade 12
1934,5129,Reading Level-Grade 9
1935,5129,Realism In Literature
1936,5129,Roman
1937,5129,Romans
1938,5129,Satire
1939,5129,Science
1940,5129,Science And State
1941,5129,Science Fiction
1942,5129,Science-Fiction
1943,5129,Science-Fiction Anglaise
1944,5129,Social Problems
1945,5129,Spanish Fiction
1946,5129,Totalitarianism
1947,5129,Totalitarisme
1948,5129,Totalitarismus
1949,5129,Utopias
1950,8908,Correspondants De Guerre
1951,8908,Epidemics
1952,8908,Ficción
1953,8908,Fiction
1954,8908,Guerras Imaginarias
1955,8908,Guerres Et Batailles Imaginaires
1956,8908,Habiletés De Survie
1957,8908,Horror
1958,8908,Horror Fiction
1959,8908,Horror Tales
1960,8908,Humor
1961,8908,Imaginary Wars And Battles
1962,8908,Large Type Books
1963,8908,New York Times Bestseller
1964,8908,Nouvelles
1965,8908,Oral History
1966,8908,Reading Level-Grade 11
1967,8908,Reading Level-Grade 12
1968,8908,Romans
1969,8908,Survival
1970,8908,War
1971,8908,War & Military
1972,8908,War Correspondents
1973,8908,War Stories
1974,8908,Zombies
1975,43263680,Dark Fantasy
1976,43263680,Fantasy
1977,43263680,Fiction
1978,43263680,General
1979,43263680,Magic
1980,43263680,New York Times Bestseller
1981,43263680,New York Times Reviewed
1982,43263680,Occult & Supernatural
1983,43263680,Paranormal
1984,43263680,Secret Societies
1985,43263680,Thrillers
1986,43263680,Women College Students
1987,43263680,Yale University
1988,2493,Language Arts & Disciplines
1989,7015403,Amor A Sí Mismo (Psicología)
